,Périmètre,Date,Heures,Consommation,temperature,nebulosite,region.code,prev_conso,workday,workday_2,sun,full date
3039,France,2017-06-05,15:45,40272.0,206.22034118357487,5.084983896940419,FRANCE,40692.0,4,WE,1,2017-06-05 15:45:00
3040,France,2017-06-05,16:00,39988.0,205.50962962962967,5.112345679012347,FRANCE,39711.0,4,WE,1,2017-06-05 16:00:00
3041,France,2017-06-05,16:15,39711.0,204.15147727272725,5.100026304713805,FRANCE,39614.0,4,WE,1,2017-06-05 16:15:00
3042,France,2017-06-05,16:30,39614.0,202.79332491582488,5.087706930415264,FRANCE,39493.0,4,WE,1,2017-06-05 16:30:00
3043,France,2017-06-05,16:45,39493.0,201.43517255892255,5.0753875561167225,FRANCE,39614.0,4,WE,1,2017-06-05 16:45:00
3044,France,2017-06-05,17:00,39314.0,200.07702020202012,5.063068181818182,FRANCE,39422.0,4,WE,1,2017-06-05 17:00:00
3045,France,2017-06-05,17:15,39422.0,197.95303323937043,5.037805012332629,FRANCE,39314.0,4,WE,1,2017-06-05 17:15:00
3046,France,2017-06-05,17:30,39490.0,195.82904627672073,5.012541842847075,FRANCE,39422.0,4,WE,1,2017-06-05 17:30:00
3047,France,2017-06-05,17:45,39882.0,193.7050593140709,4.987278673361521,FRANCE,39490.0,4,WE,1,2017-06-05 17:45:00
3048,France,2017-06-05,18:00,40154.0,191.5810723514212,4.9620155038759695,FRANCE,40424.0,4,WE,1,2017-06-05 18:00:00
3049,France,2017-06-05,18:15,40424.0,188.7595476498093,4.9108965485418965,FRANCE,40154.0,4,WE,1,2017-06-05 18:15:00
3050,France,2017-06-05,18:30,40951.0,185.93802294819736,4.859777593207826,FRANCE,40424.0,4,WE,1,2017-06-05 18:30:00
3051,France,2017-06-05,18:45,41469.0,183.11649824658542,4.808658637873754,FRANCE,40951.0,4,WE,1,2017-06-05 18:45:00
3052,France,2017-06-05,19:00,42437.0,180.2949735449736,4.757539682539682,FRANCE,42189.0,4,WE,1,2017-06-05 19:00:00
3053,France,2017-06-05,19:15,42189.0,177.25490224545106,4.7582292876500185,FRANCE,42437.0,4,WE,1,2017-06-05 19:15:00
3054,France,2017-06-05,19:30,42495.0,174.2148309459285,4.758918892760357,FRANCE,42293.0,4,WE,1,2017-06-05 19:30:00
3055,France,2017-06-05,19:45,42293.0,171.17475964640596,4.759608497870693,FRANCE,42495.0,4,WE,1,2017-06-05 19:45:00
3056,France,2017-06-05,20:00,42182.0,168.13468834688342,4.760298102981031,FRANCE,41459.0,4,WE,1,2017-06-05 20:00:00
3057,France,2017-06-05,20:15,41459.0,165.5251308434959,4.751352049457996,FRANCE,41471.0,4,WE,1,2017-06-05 20:15:00
3058,France,2017-06-05,20:30,41471.0,162.9155733401084,4.742405995934959,FRANCE,41229.0,4,WE,1,2017-06-05 20:30:00
3059,France,2017-06-05,20:45,41229.0,160.30601583672092,4.733459942411924,FRANCE,41471.0,4,WE,1,2017-06-05 20:45:00
3060,France,2017-06-05,21:00,41111.0,157.6964583333333,4.724513888888889,FRANCE,41146.0,4,WE,1,2017-06-05 21:00:00
3061,France,2017-06-05,21:15,41146.0,155.8972369123932,4.759838408119658,FRANCE,41111.0,4,WE,1,2017-06-05 21:15:00
3062,France,2017-06-05,21:30,40914.0,154.09801549145297,4.795162927350428,FRANCE,41196.0,4,WE,1,2017-06-05 21:30:00
3063,France,2017-06-05,21:45,41196.0,152.29879407051286,4.8304874465811976,FRANCE,40914.0,4,WE,1,2017-06-05 21:45:00
3064,France,2017-06-05,22:00,41433.0,150.49957264957268,4.8658119658119645,FRANCE,42282.0,4,WE,0,2017-06-05 22:00:00
3065,France,2017-06-05,22:15,42282.0,149.26523138776432,4.875729588394061,FRANCE,41433.0,4,WE,0,2017-06-05 22:15:00
3066,France,2017-06-05,22:30,43003.0,148.0308901259559,4.885647210976159,FRANCE,45611.0,4,WE,0,2017-06-05 22:30:00
3067,France,2017-06-05,22:45,45611.0,146.79654886414758,4.895564833558255,FRANCE,43003.0,4,WE,0,2017-06-05 22:45:00
3068,France,2017-06-05,23:00,44959.0,145.56220760233916,4.905482456140351,FRANCE,44974.0,4,WE,0,2017-06-05 23:00:00
3069,France,2017-06-05,23:15,44974.0,144.43457602339183,4.941246345029239,FRANCE,44959.0,4,WE,0,2017-06-05 23:15:00
3070,France,2017-06-05,23:30,44256.0,143.30694444444444,4.977010233918128,FRANCE,44974.0,4,WE,0,2017-06-05 23:30:00
3071,France,2017-06-05,23:45,44847.0,142.17931286549702,5.012774122807016,FRANCE,44256.0,4,WE,0,2017-06-05 23:45:00
3072,France,2017-06-06,00:00,43514.0,141.05168128654972,5.048538011695906,FRANCE,42761.0,1,ouvre,0,2017-06-06 00:00:00
3073,France,2017-06-06,00:15,42761.0,140.08222943338075,5.0468577129761325,FRANCE,41073.0,1,ouvre,0,2017-06-06 00:15:00
3074,France,2017-06-06,00:30,41073.0,139.11277758021185,5.045177414256362,FRANCE,42761.0,1,ouvre,0,2017-06-06 00:30:00
3075,France,2017-06-06,00:45,39668.0,138.14332572704282,5.0434971155365895,FRANCE,41073.0,1,ouvre,0,2017-06-06 00:45:00
3076,France,2017-06-06,01:00,38785.0,137.17387387387387,5.041816816816817,FRANCE,38740.0,1,ouvre,0,2017-06-06 01:00:00
3077,France,2017-06-06,01:15,38740.0,135.82749259676345,5.046177427427428,FRANCE,38785.0,1,ouvre,0,2017-06-06 01:15:00
3078,France,2017-06-06,01:30,38088.0,134.48111131965297,5.050538038038039,FRANCE,37837.0,1,ouvre,0,2017-06-06 01:30:00
3079,France,2017-06-06,01:45,37837.0,133.13473004254251,5.054898648648648,FRANCE,38088.0,1,ouvre,0,2017-06-06 01:45:00
3080,France,2017-06-06,02:00,37383.0,131.7883487654321,5.0592592592592585,FRANCE,37787.0,1,ouvre,0,2017-06-06 02:00:00
3081,France,2017-06-06,02:15,37787.0,130.9449322089947,5.0633928571428575,FRANCE,36928.0,1,ouvre,0,2017-06-06 02:15:00
3082,France,2017-06-06,02:30,36928.0,130.1015156525573,5.0675264550264565,FRANCE,37787.0,1,ouvre,0,2017-06-06 02:30:00
3083,France,2017-06-06,02:45,36089.0,129.2580990961199,5.071660052910054,FRANCE,36928.0,1,ouvre,0,2017-06-06 02:45:00
3084,France,2017-06-06,03:00,35436.0,128.41468253968253,5.075793650793651,FRANCE,35164.0,1,ouvre,0,2017-06-06 03:00:00
3085,France,2017-06-06,03:15,35164.0,128.3638713818861,5.043732492997198,FRANCE,35436.0,1,ouvre,0,2017-06-06 03:15:00
3086,France,2017-06-06,03:30,34684.0,128.31306022408964,5.011671335200746,FRANCE,35164.0,1,ouvre,0,2017-06-06 03:30:00
3087,France,2017-06-06,03:45,34327.0,128.26224906629315,4.979610177404295,FRANCE,34684.0,1,ouvre,0,2017-06-06 03:45:00
3088,France,2017-06-06,04:00,34030.0,128.21143790849675,4.947549019607844,FRANCE,34096.0,1,ouvre,0,2017-06-06 04:00:00
3089,France,2017-06-06,04:15,34096.0,129.01920553574965,4.914849475143591,FRANCE,34030.0,1,ouvre,0,2017-06-06 04:15:00
3090,France,2017-06-06,04:30,34119.0,129.82697316300258,4.882149930679342,FRANCE,34096.0,1,ouvre,0,2017-06-06 04:30:00
3091,France,2017-06-06,04:45,34408.0,130.6347407902555,4.849450386215092,FRANCE,34119.0,1,ouvre,0,2017-06-06 04:45:00
3092,France,2017-06-06,05:00,34834.0,131.44250841750838,4.8167508417508405,FRANCE,37344.0,1,ouvre,0,2017-06-06 05:00:00
3093,France,2017-06-06,05:15,35640.0,132.98355232007577,4.809481534090909,FRANCE,37991.0,1,ouvre,0,2017-06-06 05:15:00
3094,France,2017-06-06,05:30,36143.0,134.52459622264308,4.802212226430976,FRANCE,38041.0,1,ouvre,0,2017-06-06 05:30:00
3095,France,2017-06-06,05:45,36693.0,136.06564012521048,4.794942918771043,FRANCE,36143.0,1,ouvre,0,2017-06-06 05:45:00
3096,France,2017-06-06,06:00,37549.0,137.60668402777782,4.787673611111111,FRANCE,44258.0,1,ouvre,1,2017-06-06 06:00:00
3097,France,2017-06-06,06:15,38905.0,139.68785352262546,4.761991767473118,FRANCE,37549.0,1,ouvre,1,2017-06-06 06:15:00
3098,France,2017-06-06,06:30,40227.0,141.76902301747313,4.736309923835126,FRANCE,40128.0,1,ouvre,1,2017-06-06 06:30:00
3099,France,2017-06-06,06:45,41425.0,143.85019251232083,4.710628080197131,FRANCE,38725.0,1,ouvre,1,2017-06-06 06:45:00
3100,France,2017-06-06,07:00,42728.0,145.93136200716847,4.6849462365591386,FRANCE,51638.0,1,ouvre,1,2017-06-06 07:00:00
3101,France,2017-06-06,07:15,43967.0,148.17444743130227,4.683246714456391,FRANCE,46587.0,1,ouvre,1,2017-06-06 07:15:00
3102,France,2017-06-06,07:30,45329.0,150.41753285543606,4.681547192353643,FRANCE,48665.0,1,ouvre,1,2017-06-06 07:30:00
3103,France,2017-06-06,07:45,45890.0,152.66061827956992,4.679847670250896,FRANCE,48665.0,1,ouvre,1,2017-06-06 07:45:00
3104,France,2017-06-06,08:00,46917.0,154.90370370370368,4.678148148148146,FRANCE,48407.0,1,ouvre,1,2017-06-06 08:00:00
3105,France,2017-06-06,08:15,47758.0,156.9132662835249,4.676810344827586,FRANCE,48536.0,1,ouvre,1,2017-06-06 08:15:00
3106,France,2017-06-06,08:30,48536.0,158.9228288633461,4.675472541507023,FRANCE,53978.0,1,ouvre,1,2017-06-06 08:30:00
3107,France,2017-06-06,08:45,48968.0,160.93239144316732,4.674134738186464,FRANCE,49755.0,1,ouvre,1,2017-06-06 08:45:00
3108,France,2017-06-06,09:00,49096.0,162.94195402298848,4.672796934865901,FRANCE,49868.0,1,ouvre,1,2017-06-06 09:00:00
3109,France,2017-06-06,09:15,49868.0,164.41313714422554,4.6619885741652975,FRANCE,49777.0,1,ouvre,1,2017-06-06 09:15:00
3110,France,2017-06-06,09:30,50192.0,165.88432026546252,4.651180213464697,FRANCE,49868.0,1,ouvre,1,2017-06-06 09:30:00
3111,France,2017-06-06,09:45,50430.0,167.35550338669952,4.640371852764094,FRANCE,50338.0,1,ouvre,1,2017-06-06 09:45:00
3112,France,2017-06-06,10:00,50498.0,168.82668650793653,4.629563492063492,FRANCE,50865.0,1,ouvre,1,2017-06-06 10:00:00
3113,France,2017-06-06,10:15,50865.0,169.87181529247502,4.626236405055848,FRANCE,50498.0,1,ouvre,1,2017-06-06 10:15:00
3114,France,2017-06-06,10:30,51191.0,170.91694407701354,4.622909318048207,FRANCE,51179.0,1,ouvre,1,2017-06-06 10:30:00
3115,France,2017-06-06,10:45,51179.0,171.962072861552,4.6195822310405665,FRANCE,51191.0,1,ouvre,1,2017-06-06 10:45:00
3116,France,2017-06-06,11:00,51137.0,173.00720164609055,4.616255144032921,FRANCE,51584.0,1,ouvre,1,2017-06-06 11:00:00
3117,France,2017-06-06,11:15,51584.0,173.73969610636277,4.639541785375119,FRANCE,51137.0,1,ouvre,1,2017-06-06 11:15:00
3118,France,2017-06-06,11:30,51737.0,174.47219056663502,4.662828426717317,FRANCE,52100.0,1,ouvre,1,2017-06-06 11:30:00
3119,France,2017-06-06,11:45,52100.0,175.20468502690724,4.686115068059513,FRANCE,51737.0,1,ouvre,1,2017-06-06 11:45:00
3120,France,2017-06-06,12:00,51968.0,175.93717948717946,4.7094017094017095,FRANCE,52048.0,1,ouvre,1,2017-06-06 12:00:00
3121,France,2017-06-06,12:15,52048.0,176.5078290598291,4.739245726495727,FRANCE,52023.0,1,ouvre,1,2017-06-06 12:15:00
3122,France,2017-06-06,12:30,52023.0,177.07847863247864,4.769089743589744,FRANCE,52048.0,1,ouvre,1,2017-06-06 12:30:00
3123,France,2017-06-06,12:45,52662.0,177.64912820512822,4.79893376068376,FRANCE,52023.0,1,ouvre,1,2017-06-06 12:45:00
3124,France,2017-06-06,13:00,51960.0,178.21977777777775,4.828777777777779,FRANCE,51750.0,1,ouvre,1,2017-06-06 13:00:00
3125,France,2017-06-06,13:15,51750.0,178.5207071759259,4.815854166666667,FRANCE,51238.0,1,ouvre,1,2017-06-06 13:15:00
3126,France,2017-06-06,13:30,51238.0,178.82163657407406,4.802930555555556,FRANCE,51750.0,1,ouvre,1,2017-06-06 13:30:00
3127,France,2017-06-06,13:45,51242.0,179.12256597222222,4.790006944444445,FRANCE,51238.0,1,ouvre,1,2017-06-06 13:45:00
3128,France,2017-06-06,14:00,50959.0,179.42349537037038,4.777083333333334,FRANCE,51021.0,1,ouvre,1,2017-06-06 14:00:00
3129,France,2017-06-06,14:15,51021.0,179.3494212962963,4.771006944444443,FRANCE,50798.0,1,ouvre,1,2017-06-06 14:15:00
3130,France,2017-06-06,14:30,50798.0,179.27534722222222,4.764930555555557,FRANCE,51021.0,1,ouvre,1,2017-06-06 14:30:00
3131,France,2017-06-06,14:45,50238.0,179.20127314814815,4.758854166666667,FRANCE,50798.0,1,ouvre,1,2017-06-06 14:45:00
3132,France,2017-06-06,15:00,49954.0,179.1271990740741,4.752777777777778,FRANCE,49723.0,1,ouvre,1,2017-06-06 15:00:00
3133,France,2017-06-06,15:15,49723.0,178.43202370169084,4.69429347826087,FRANCE,49954.0,1,ouvre,1,2017-06-06 15:15:00
3134,France,2017-06-06,15:30,49491.0,177.73684832930755,4.635809178743959,FRANCE,49080.0,1,ouvre,1,2017-06-06 15:30:00
3135,France,2017-06-06,15:45,49080.0,177.04167295692432,4.577324879227054,FRANCE,49491.0,1,ouvre,1,2017-06-06 15:45:00
3136,France,2017-06-06,16:00,48620.0,176.34649758454108,4.518840579710145,FRANCE,48522.0,1,ouvre,1,2017-06-06 16:00:00
3137,France,2017-06-06,16:15,48522.0,175.03383152173907,4.424168313570488,FRANCE,48326.0,1,ouvre,1,2017-06-06 16:15:00
3138,France,2017-06-06,16:30,48326.0,173.72116545893718,4.32949604743083,FRANCE,49951.0,1,ouvre,1,2017-06-06 16:30:00
3139,France,2017-06-06,16:45,47939.0,172.40849939613526,4.2348237812911735,FRANCE,48326.0,1,ouvre,1,2017-06-06 16:45:00
3140,France,2017-06-06,17:00,47735.0,171.09583333333333,4.140151515151515,FRANCE,49973.0,1,ouvre,1,2017-06-06 17:00:00
3141,France,2017-06-06,17:15,47538.0,169.2293816137566,4.051509139009139,FRANCE,49788.0,1,ouvre,1,2017-06-06 17:15:00
3142,France,2017-06-06,17:30,47427.0,167.3629298941799,3.9628667628667618,FRANCE,47147.0,1,ouvre,1,2017-06-06 17:30:00
3143,France,2017-06-06,17:45,47147.0,165.4964781746032,3.874224386724386,FRANCE,47427.0,1,ouvre,1,2017-06-06 17:45:00
3144,France,2017-06-06,18:00,47519.0,163.63002645502647,3.7855820105820097,FRANCE,50436.0,1,ouvre,1,2017-06-06 18:00:00
3145,France,2017-06-06,18:15,47903.0,161.1909226190476,3.691617063492064,FRANCE,50854.0,1,ouvre,1,2017-06-06 18:15:00
3146,France,2017-06-06,18:30,47847.0,158.7518187830688,3.5976521164021165,FRANCE,50848.0,1,ouvre,1,2017-06-06 18:30:00
3147,France,2017-06-06,18:45,48571.0,156.31271494708994,3.503687169312169,FRANCE,47847.0,1,ouvre,1,2017-06-06 18:45:00
3148,France,2017-06-06,19:00,49159.0,153.87361111111113,3.409722222222221,FRANCE,49762.0,1,ouvre,1,2017-06-06 19:00:00
3149,France,2017-06-06,19:15,48834.0,151.3374451754386,3.3489583333333326,FRANCE,51303.0,1,ouvre,1,2017-06-06 19:15:00
3150,France,2017-06-06,19:30,48751.0,148.8012792397661,3.288194444444444,FRANCE,51015.0,1,ouvre,1,2017-06-06 19:30:00
3151,France,2017-06-06,19:45,48191.0,146.26511330409357,3.2274305555555562,FRANCE,50469.0,1,ouvre,1,2017-06-06 19:45:00
3152,France,2017-06-06,20:00,47126.0,143.72894736842105,3.1666666666666665,FRANCE,50741.0,1,ouvre,1,2017-06-06 20:00:00
3153,France,2017-06-06,20:15,46032.0,141.6023818226121,3.1333333333333337,FRANCE,48913.0,1,ouvre,1,2017-06-06 20:15:00
3154,France,2017-06-06,20:30,45604.0,139.4758162768031,3.100000000000001,FRANCE,46921.0,1,ouvre,1,2017-06-06 20:30:00
3155,France,2017-06-06,20:45,45042.0,137.34925073099416,3.0666666666666664,FRANCE,45604.0,1,ouvre,1,2017-06-06 20:45:00
3156,France,2017-06-06,21:00,44395.0,135.2226851851852,3.033333333333333,FRANCE,44550.0,1,ouvre,1,2017-06-06 21:00:00
3157,France,2017-06-06,21:15,44550.0,133.69724264705886,3.0556372549019604,FRANCE,44395.0,1,ouvre,1,2017-06-06 21:15:00
3158,France,2017-06-06,21:30,44357.0,132.17180010893247,3.0779411764705884,FRANCE,44233.0,1,ouvre,1,2017-06-06 21:30:00
3159,France,2017-06-06,21:45,44233.0,130.64635757080612,3.1002450980392164,FRANCE,44357.0,1,ouvre,1,2017-06-06 21:45:00
3160,France,2017-06-06,22:00,44265.0,129.1209150326797,3.1225490196078436,FRANCE,44887.0,1,ouvre,0,2017-06-06 22:00:00
3161,France,2017-06-06,22:15,44887.0,128.07006995506538,3.135574959150327,FRANCE,44265.0,1,ouvre,0,2017-06-06 22:15:00
3162,France,2017-06-06,22:30,45855.0,127.01922487745098,3.1486008986928105,FRANCE,48531.0,1,ouvre,0,2017-06-06 22:30:00
3163,France,2017-06-06,22:45,48531.0,125.9683797998366,3.161626838235294,FRANCE,45855.0,1,ouvre,0,2017-06-06 22:45:00
3164,France,2017-06-06,23:00,47637.0,124.91753472222223,3.1746527777777778,FRANCE,48000.0,1,ouvre,0,2017-06-06 23:00:00
3165,France,2017-06-06,23:15,48000.0,124.04440104166666,3.1867766203703702,FRANCE,47162.0,1,ouvre,0,2017-06-06 23:15:00
3166,France,2017-06-06,23:30,47162.0,123.17126736111112,3.1989004629629636,FRANCE,48000.0,1,ouvre,0,2017-06-06 23:30:00
3167,France,2017-06-06,23:45,47680.0,122.29813368055555,3.2110243055555565,FRANCE,47162.0,1,ouvre,0,2017-06-06 23:45:00
3168,France,2017-06-07,00:00,46178.0,121.425,3.223148148148148,FRANCE,45343.0,1,ouvre,0,2017-06-07 00:00:00
3169,France,2017-06-07,00:15,45343.0,120.50724206349207,3.244444444444445,FRANCE,46178.0,1,ouvre,0,2017-06-07 00:15:00
3170,France,2017-06-07,00:30,43788.0,119.58948412698412,3.2657407407407404,FRANCE,42095.0,1,ouvre,0,2017-06-07 00:30:00
3171,France,2017-06-07,00:45,42095.0,118.6717261904762,3.2870370370370376,FRANCE,43788.0,1,ouvre,0,2017-06-07 00:45:00
3172,France,2017-06-07,01:00,41221.0,117.75396825396828,3.3083333333333336,FRANCE,41069.0,1,ouvre,0,2017-06-07 01:00:00
3173,France,2017-06-07,01:15,41069.0,116.89181166056166,3.3509081196581185,FRANCE,40395.0,1,ouvre,0,2017-06-07 01:15:00
3174,France,2017-06-07,01:30,40395.0,116.02965506715508,3.3934829059829066,FRANCE,40547.0,1,ouvre,0,2017-06-07 01:30:00
3175,France,2017-06-07,01:45,40547.0,115.1674984737485,3.4360576923076924,FRANCE,40395.0,1,ouvre,0,2017-06-07 01:45:00
3176,France,2017-06-07,02:00,39623.0,114.30534188034187,3.4786324786324787,FRANCE,40107.0,1,ouvre,0,2017-06-07 02:00:00
3177,France,2017-06-07,02:15,40107.0,113.83305733618229,3.4622150997151,FRANCE,39072.0,1,ouvre,0,2017-06-07 02:15:00
3178,France,2017-06-07,02:30,39072.0,113.3607727920228,3.4457977207977213,FRANCE,40107.0,1,ouvre,0,2017-06-07 02:30:00
3179,France,2017-06-07,02:45,38346.0,112.88848824786324,3.429380341880341,FRANCE,39072.0,1,ouvre,0,2017-06-07 02:45:00
3180,France,2017-06-07,03:00,37615.0,112.41620370370373,3.4129629629629625,FRANCE,37257.0,1,ouvre,0,2017-06-07 03:00:00
3181,France,2017-06-07,03:15,37257.0,112.61227904040405,3.4234848484848484,FRANCE,36832.0,1,ouvre,0,2017-06-07 03:15:00
3182,France,2017-06-07,03:30,36832.0,112.80835437710437,3.4340067340067333,FRANCE,37257.0,1,ouvre,0,2017-06-07 03:30:00
3183,France,2017-06-07,03:45,36639.0,113.00442971380473,3.4445286195286204,FRANCE,36832.0,1,ouvre,0,2017-06-07 03:45:00
3184,France,2017-06-07,04:00,36467.0,113.20050505050509,3.4550505050505067,FRANCE,36348.0,1,ouvre,0,2017-06-07 04:00:00
3185,France,2017-06-07,04:15,36348.0,114.23648989898987,3.4523989898989886,FRANCE,36467.0,1,ouvre,0,2017-06-07 04:15:00
3186,France,2017-06-07,04:30,36374.0,115.27247474747473,3.4497474747474755,FRANCE,36348.0,1,ouvre,0,2017-06-07 04:30:00
3187,France,2017-06-07,04:45,36293.0,116.30845959595959,3.4470959595959596,FRANCE,36374.0,1,ouvre,0,2017-06-07 04:45:00
3188,France,2017-06-07,05:00,36702.0,117.34444444444445,3.4444444444444446,FRANCE,39038.0,1,ouvre,0,2017-06-07 05:00:00
3189,France,2017-06-07,05:15,37608.0,119.46388888888887,3.504861111111111,FRANCE,35235.0,1,ouvre,0,2017-06-07 05:15:00
3190,France,2017-06-07,05:30,37509.0,121.58333333333331,3.5652777777777787,FRANCE,39536.0,1,ouvre,0,2017-06-07 05:30:00
3191,France,2017-06-07,05:45,37940.0,123.70277777777778,3.625694444444445,FRANCE,35716.0,1,ouvre,0,2017-06-07 05:45:00
3192,France,2017-06-07,06:00,38445.0,125.8222222222222,3.6861111111111113,FRANCE,44740.0,1,ouvre,1,2017-06-07 06:00:00
3193,France,2017-06-07,06:15,40020.0,128.88055555555556,3.713888888888889,FRANCE,42008.0,1,ouvre,1,2017-06-07 06:15:00
3194,France,2017-06-07,06:30,40609.0,131.93888888888893,3.741666666666666,FRANCE,43163.0,1,ouvre,1,2017-06-07 06:30:00
3195,France,2017-06-07,06:45,41853.0,134.9972222222222,3.769444444444445,FRANCE,43163.0,1,ouvre,1,2017-06-07 06:45:00
3196,France,2017-06-07,07:00,43365.0,138.05555555555554,3.797222222222224,FRANCE,44258.0,1,ouvre,1,2017-06-07 07:00:00
3197,France,2017-06-07,07:15,44555.0,141.52361111111108,3.827083333333333,FRANCE,45868.0,1,ouvre,1,2017-06-07 07:15:00
3198,France,2017-06-07,07:30,45758.0,144.99166666666662,3.8569444444444434,FRANCE,39141.0,1,ouvre,1,2017-06-07 07:30:00
3199,France,2017-06-07,07:45,46587.0,148.45972222222224,3.8868055555555565,FRANCE,43967.0,1,ouvre,1,2017-06-07 07:45:00
3200,France,2017-06-07,08:00,47784.0,151.92777777777778,3.9166666666666665,FRANCE,58721.0,1,ouvre,1,2017-06-07 08:00:00
3201,France,2017-06-07,08:15,48407.0,155.13611111111112,3.9784722222222233,FRANCE,46917.0,1,ouvre,1,2017-06-07 08:15:00
3202,France,2017-06-07,08:30,48792.0,158.34444444444446,4.040277777777779,FRANCE,48536.0,1,ouvre,1,2017-06-07 08:30:00
3203,France,2017-06-07,08:45,49262.0,161.55277777777778,4.102083333333334,FRANCE,49755.0,1,ouvre,1,2017-06-07 08:45:00
3204,France,2017-06-07,09:00,49777.0,164.76111111111112,4.163888888888889,FRANCE,49868.0,1,ouvre,1,2017-06-07 09:00:00
3205,France,2017-06-07,09:15,50338.0,167.14652777777778,4.175694444444445,FRANCE,50430.0,1,ouvre,1,2017-06-07 09:15:00
3206,France,2017-06-07,09:30,50616.0,169.53194444444443,4.1875,FRANCE,50612.0,1,ouvre,1,2017-06-07 09:30:00
3207,France,2017-06-07,09:45,50704.0,171.91736111111112,4.199305555555555,FRANCE,51179.0,1,ouvre,1,2017-06-07 09:45:00
3208,France,2017-06-07,10:00,50786.0,174.30277777777778,4.211111111111111,FRANCE,54565.0,1,ouvre,1,2017-06-07 10:00:00
3209,France,2017-06-07,10:15,50868.0,176.0923611111111,4.2465277777777795,FRANCE,54207.0,1,ouvre,1,2017-06-07 10:15:00
3210,France,2017-06-07,10:30,51182.0,177.88194444444443,4.281944444444443,FRANCE,50868.0,1,ouvre,1,2017-06-07 10:30:00
3211,France,2017-06-07,10:45,51461.0,179.67152777777778,4.317361111111111,FRANCE,51182.0,1,ouvre,1,2017-06-07 10:45:00
3212,France,2017-06-07,11:00,51545.0,181.4611111111111,4.352777777777779,FRANCE,51607.0,1,ouvre,1,2017-06-07 11:00:00
3213,France,2017-06-07,11:15,51607.0,182.7451388888889,4.398611111111111,FRANCE,51824.0,1,ouvre,1,2017-06-07 11:15:00
3214,France,2017-06-07,11:30,51824.0,184.02916666666667,4.4444444444444455,FRANCE,51927.0,1,ouvre,1,2017-06-07 11:30:00
3215,France,2017-06-07,11:45,51927.0,185.31319444444443,4.490277777777779,FRANCE,51824.0,1,ouvre,1,2017-06-07 11:45:00
3216,France,2017-06-07,12:00,52141.0,186.59722222222226,4.536111111111111,FRANCE,52005.0,1,ouvre,1,2017-06-07 12:00:00
3217,France,2017-06-07,12:15,52005.0,187.64236111111111,4.555555555555556,FRANCE,52141.0,1,ouvre,1,2017-06-07 12:15:00
3218,France,2017-06-07,12:30,52183.0,188.6875,4.575,FRANCE,52005.0,1,ouvre,1,2017-06-07 12:30:00
3219,France,2017-06-07,12:45,52683.0,189.73263888888889,4.594444444444445,FRANCE,52183.0,1,ouvre,1,2017-06-07 12:45:00
3220,France,2017-06-07,13:00,51887.0,190.77777777777766,4.613888888888889,FRANCE,51605.0,1,ouvre,1,2017-06-07 13:00:00
3221,France,2017-06-07,13:15,51605.0,191.5895833333333,4.642361111111111,FRANCE,51125.0,1,ouvre,1,2017-06-07 13:15:00
3222,France,2017-06-07,13:30,51125.0,192.4013888888889,4.670833333333333,FRANCE,51294.0,1,ouvre,1,2017-06-07 13:30:00
3223,France,2017-06-07,13:45,51294.0,193.21319444444444,4.6993055555555525,FRANCE,51125.0,1,ouvre,1,2017-06-07 13:45:00
3224,France,2017-06-07,14:00,51077.0,194.025,4.727777777777779,FRANCE,53161.0,1,ouvre,1,2017-06-07 14:00:00
3225,France,2017-06-07,14:15,51589.0,196.95873842592587,4.161574074074074,FRANCE,50800.0,1,ouvre,1,2017-06-07 14:15:00
3226,France,2017-06-07,14:30,50800.0,197.72094907407399,4.125925925925927,FRANCE,51589.0,1,ouvre,1,2017-06-07 14:30:00
3227,France,2017-06-07,14:45,50433.0,198.48315972222213,4.0902777777777795,FRANCE,50800.0,1,ouvre,1,2017-06-07 14:45:00
3228,France,2017-06-07,15:00,49983.0,199.2453703703704,4.05462962962963,FRANCE,49579.0,1,ouvre,1,2017-06-07 15:00:00
3229,France,2017-06-07,15:15,49579.0,199.2518518518518,4.033564814814816,FRANCE,49983.0,1,ouvre,1,2017-06-07 15:15:00
3230,France,2017-06-07,15:30,49446.0,199.25833333333333,4.0125,FRANCE,49390.0,1,ouvre,1,2017-06-07 15:30:00
3231,France,2017-06-07,15:45,49390.0,199.2648148148148,3.991435185185184,FRANCE,49446.0,1,ouvre,1,2017-06-07 15:45:00
3232,France,2017-06-07,16:00,48749.0,199.2712962962963,3.9703703703703694,FRANCE,48428.0,1,ouvre,1,2017-06-07 16:00:00
3233,France,2017-06-07,16:15,48428.0,198.4335648148148,3.9127314814814813,FRANCE,48067.0,1,ouvre,1,2017-06-07 16:15:00
3234,France,2017-06-07,16:30,48067.0,197.59583333333333,3.8550925925925927,FRANCE,48428.0,1,ouvre,1,2017-06-07 16:30:00
3235,France,2017-06-07,16:45,47867.0,196.75810185185185,3.797453703703704,FRANCE,48067.0,1,ouvre,1,2017-06-07 16:45:00
3236,France,2017-06-07,17:00,47584.0,195.92037037037042,3.739814814814815,FRANCE,47867.0,1,ouvre,1,2017-06-07 17:00:00
3237,France,2017-06-07,17:15,47239.0,194.01226851851848,3.7104166666666663,FRANCE,47327.0,1,ouvre,1,2017-06-07 17:15:00
